price,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,availability_30,host_is_superhost,host_since,number_of_reviews,review_scores_rating,amenities,host_experience_years,amenities_list,amenities_count
250.0,Müggelheim,Treptow - Köpenick,52.40571,13.65817,Entire home/apt,16,f,2014-05-30,11,5.0,"[""Dishes and silverware"", ""Garden view"", ""Outdoor dining area"", ""TV"", ""Refrigerator"", ""Hangers"", ""Wifi"", ""Shampoo"", ""Pets allowed"", ""Private backyard \u2013 Fully fenced"", ""Cooking basics"", ""Fire extinguisher"", ""First aid kit"", ""Essentials"", ""Coffee maker"", ""Free dryer \u2013 In building"", ""Hair dryer"", ""Heating"", ""Self check-in"", ""Dedicated workspace"", ""Lockbox"", ""Kitchen"", ""Outdoor furniture"", ""BBQ grill"", ""Free street parking"", ""Free washer \u2013 In building"", ""Smoke alarm"", ""Free parking on premises"", ""Lake view"", ""Crib"", ""Sea view"", ""Private entrance"", ""Private patio or balcony""]",11.112328767123287,"['dishes and silverware', 'garden view', 'outdoor dining area', 'tv', 'refrigerator', 'hangers', 'wifi', 'shampoo', 'pets allowed', 'private backyard \\u2013 fully fenced', 'cooking basics', 'fire extinguisher', 'first aid kit', 'essentials', 'coffee maker', 'free dryer \\u2013 in building', 'hair dryer', 'heating', 'self check-in', 'dedicated workspace', 'lockbox', 'kitchen', 'outdoor furniture', 'bbq grill', 'free street parking', 'free washer \\u2013 in building', 'smoke alarm', 'free parking on premises', 'lake view', 'crib', 'sea view', 'private entrance', 'private patio or balcony']",33
75.0,Tempelhof,Tempelhof - Schöneberg,52.473,13.383,Entire home/apt,0,f,2012-09-24,184,4.79,"[""Air conditioning"", ""Dishes and silverware"", ""Bed linens"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Refrigerator"", ""Hangers"", ""TV"", ""Wifi"", ""Dishwasher"", ""Cooking basics"", ""Fire extinguisher"", ""Essentials"", ""Coffee maker"", ""Hair dryer"", ""Heating"", ""Self check-in"", ""Dedicated workspace"", ""Lockbox"", ""Kitchen"", ""Iron"", ""Free washer"", ""Free street parking"", ""Clothing storage: wardrobe and dresser"", ""Stove"", ""Smoke alarm"", ""Hot water"", ""Free dryer"", ""Oven"", ""Microwave""]",12.791780821917808,"['air conditioning', 'dishes and silverware', 'bed linens', 'luggage dropoff allowed', 'long term stays allowed', 'refrigerator', 'hangers', 'tv', 'wifi', 'dishwasher', 'cooking basics', 'fire extinguisher', 'essentials', 'coffee maker', 'hair dryer', 'heating', 'self check-in', 'dedicated workspace', 'lockbox', 'kitchen', 'iron', 'free washer', 'free street parking', 'clothing storage: wardrobe and dresser', 'stove', 'smoke alarm', 'hot water', 'free dryer', 'oven', 'microwave']",30
40.0,Tempelhof,Tempelhof - Schöneberg,52.47351,13.3848,Entire home/apt,2,f,2012-09-24,221,4.74,"[""Bathtub"", ""Dishes and silverware"", ""Bed linens"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Refrigerator"", ""Hangers"", ""TV"", ""Wifi"", ""Shampoo"", ""Dishwasher"", ""Freezer"", ""Cooking basics"", ""Fire extinguisher"", ""Essentials"", ""Coffee maker"", ""Hair dryer"", ""Heating"", ""Carbon monoxide alarm"", ""Hot water kettle"", ""Clothing storage: closet"", ""Self check-in"", ""Dedicated workspace"", ""Lockbox"", ""Kitchen"", ""Iron"", ""Wine glasses"", ""Free street parking"", ""Stove"", ""Smoke alarm"", ""Hot water"", ""Room-darkening shades"", ""Baking sheet"", ""Oven"", ""Toaster"", ""Dining table""]",12.791780821917808,"['bathtub', 'dishes and silverware', 'bed linens', 'luggage dropoff allowed', 'long term stays allowed', 'refrigerator', 'hangers', 'tv', 'wifi', 'shampoo', 'dishwasher', 'freezer', 'cooking basics', 'fire extinguisher', 'essentials', 'coffee maker', 'hair dryer', 'heating', 'carbon monoxide alarm', 'hot water kettle', 'clothing storage: closet', 'self check-in', 'dedicated workspace', 'lockbox', 'kitchen', 'iron', 'wine glasses', 'free street parking', 'stove', 'smoke alarm', 'hot water', 'room-darkening shades', 'baking sheet', 'oven', 'toaster', 'dining table']",36
131.0,West 2,Reinickendorf,52.62738,13.23538,Entire home/apt,18,f,2021-03-18,34,5.0,"[""Bathtub"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Bed linens"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Outdoor dining area"", ""Refrigerator"", ""Hangers"", ""Shampoo"", ""Dishwasher"", ""Cleaning products"", ""Window guards"", ""Freezer"", ""Private backyard \u2013 Fully fenced"", ""Cooking basics"", ""Essentials"", ""Coffee maker"", ""Free dryer \u2013 In building"", ""Extra pillows and blankets"", ""Hair dryer"", ""Samsung Bluetooth sound system"", ""Central heating"", ""Hot water kettle"", ""Self check-in"", ""Dedicated workspace"", ""Lockbox"", ""Kitchen"", ""Outdoor furniture"", ""Fast wifi \u2013 63 Mbps"", ""Iron"", ""Barbecue utensils"", ""BBQ grill"", ""Wine glasses"", ""Mosquito net"", ""Free street parking"", ""Washer"", ""Clothing storage: wardrobe and dresser"", ""Stove"", ""Hot water"", ""Body soap"", ""Room-darkening shades"", ""Smoke alarm"", ""Baking sheet"", ""Free parking on premises"", ""Private entrance"", ""Board games"", ""Ethernet connection"", ""Dining table"", ""Toaster"", ""Private patio or balcony"", ""TV with standard cable"", ""Microwave""]",4.306849315068493,"['bathtub', 'drying rack for clothing', 'shower gel', 'dishes and silverware', 'bed linens', 'luggage dropoff allowed', 'long term stays allowed', 'outdoor dining area', 'refrigerator', 'hangers', 'shampoo', 'dishwasher', 'cleaning products', 'window guards', 'freezer', 'private backyard \\u2013 fully fenced', 'cooking basics', 'essentials', 'coffee maker', 'free dryer \\u2013 in building', 'extra pillows and blankets', 'hair dryer', 'samsung bluetooth sound system', 'central heating', 'hot water kettle', 'self check-in', 'dedicated workspace', 'lockbox', 'kitchen', 'outdoor furniture', 'fast wifi \\u2013 63 mbps', 'iron', 'barbecue utensils', 'bbq grill', 'wine glasses', 'mosquito net', 'free street parking', 'washer', 'clothing storage: wardrobe and dresser', 'stove', 'hot water', 'body soap', 'room-darkening shades', 'smoke alarm', 'baking sheet', 'free parking on premises', 'private entrance', 'board games', 'ethernet connection', 'dining table', 'toaster', 'private patio or balcony', 'tv with standard cable', 'microwave']",54
86.0,Karl-Marx-Allee-Süd,Friedrichshain-Kreuzberg,52.51382,13.44929,Entire home/apt,2,t,2018-07-05,210,4.84,"[""Dishes and silverware"", ""Bed linens"", ""Long term stays allowed"", ""TV"", ""Hangers"", ""Refrigerator"", ""Wifi"", ""Shampoo"", ""Dishwasher"", ""Cleaning products"", ""Cooking basics"", ""First aid kit"", ""Essentials"", ""Clothing storage"", ""Hair dryer"", ""Heating"", ""Carbon monoxide alarm"", ""Hot water kettle"", ""Self check-in"", ""Dedicated workspace"", ""Lockbox"", ""Kitchen"", ""Single level home"", ""Iron"", ""Paid parking off premises"", ""Wine glasses"", ""Washer"", ""Stove"", ""Smoke alarm"", ""Body soap"", ""Room-darkening shades"", ""Hot water"", ""Baking sheet"", ""Private entrance"", ""Oven"", ""Toaster"", ""Dining table""]",7.010958904109589,"['dishes and silverware', 'bed linens', 'long term stays allowed', 'tv', 'hangers', 'refrigerator', 'wifi', 'shampoo', 'dishwasher', 'cleaning products', 'cooking basics', 'first aid kit', 'essentials', 'clothing storage', 'hair dryer', 'heating', 'carbon monoxide alarm', 'hot water kettle', 'self check-in', 'dedicated workspace', 'lockbox', 'kitchen', 'single level home', 'iron', 'paid parking off premises', 'wine glasses', 'washer', 'stove', 'smoke alarm', 'body soap', 'room-darkening shades', 'hot water', 'baking sheet', 'private entrance', 'oven', 'toaster', 'dining table']",37
590.0,Brunnenstr. Nord,Mitte,52.54794,13.38171,Entire home/apt,25,t,2014-02-03,0,4.85,"[""Heating"", ""Carbon monoxide alarm"", ""Host greets you"", ""Shared backyard \u2013 Fully fenced"", ""Shared patio or balcony"", ""Dedicated workspace"", ""Garden view"", ""City skyline view"", ""Kitchen"", ""Private entrance"", ""Outdoor furniture"", ""Courtyard view"", ""Gym"", ""Essentials"", ""Wifi"", ""Smoke alarm""]",11.43013698630137,"['heating', 'carbon monoxide alarm', 'host greets you', 'shared backyard \\u2013 fully fenced', 'shared patio or balcony', 'dedicated workspace', 'garden view', 'city skyline view', 'kitchen', 'private entrance', 'outdoor furniture', 'courtyard view', 'gym', 'essentials', 'wifi', 'smoke alarm']",16
77.0,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,52.50967,13.45164,Private room,29,f,2014-01-06,0,4.85,"[""Smoke alarm"", ""Dedicated workspace"", ""Kitchen"", ""City skyline view"", ""Bed linens"", ""Pets allowed"", ""Cooking basics"", ""Body soap"", ""TV"", ""Washer"", ""Wifi"", ""Hot water""]",11.506849315068493,"['smoke alarm', 'dedicated workspace', 'kitchen', 'city skyline view', 'bed linens', 'pets allowed', 'cooking basics', 'body soap', 'tv', 'washer', 'wifi', 'hot water']",12
90.0,Schöneberg-Süd,Tempelhof - Schöneberg,52.48675,13.36324,Entire home/apt,7,t,2017-03-10,181,4.8,"[""Drying rack for clothing"", ""Dishes and silverware"", ""Bed linens"", ""TV with Fire TV, Amazon Prime Video"", ""Paid street parking off premises"", ""Long term stays allowed"", ""Refrigerator"", ""Hangers"", ""Wifi"", ""Shampoo"", ""Dishwasher"", ""Cleaning products"", ""Cooking basics"", ""First aid kit"", ""Essentials"", ""Clothing storage"", ""Coffee maker: pour-over coffee"", ""Hair dryer"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Central heating"", ""Self check-in"", ""Lockbox"", ""Kitchen"", ""Iron"", ""Wine glasses"", ""Washer"", ""Stove"", ""Smoke alarm"", ""Body soap"", ""Room-darkening shades"", ""Hot water"", ""Baking sheet"", ""Private entrance"", ""Oven"", ""Toaster"", ""Dining table"", ""Microwave""]",8.331506849315069,"['drying rack for clothing', 'dishes and silverware', 'bed linens', 'tv with fire tv', 'amazon prime video', 'paid street parking off premises', 'long term stays allowed', 'refrigerator', 'hangers', 'wifi', 'shampoo', 'dishwasher', 'cleaning products', 'cooking basics', 'first aid kit', 'essentials', 'clothing storage', 'coffee maker: pour-over coffee', 'hair dryer', 'extra pillows and blankets', 'hot water kettle', 'central heating', 'self check-in', 'lockbox', 'kitchen', 'iron', 'wine glasses', 'washer', 'stove', 'smoke alarm', 'body soap', 'room-darkening shades', 'hot water', 'baking sheet', 'private entrance', 'oven', 'toaster', 'dining table', 'microwave']",39
185.0,Regierungsviertel,Mitte,52.507736,13.388472,Private room,0,f,2021-03-12,34,4.53,"[""Heating"", ""Dedicated workspace"", ""Air conditioning"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Fire extinguisher"", ""Long term stays allowed"", ""Paid parking lot on premises \u2013 18 spaces"", ""TV"", ""Hangers"", ""Wifi"", ""Shampoo"", ""Hair dryer"", ""Smoke alarm""]",4.323287671232877,"['heating', 'dedicated workspace', 'air conditioning', 'dishes and silverware', 'kitchen', 'essentials', 'fire extinguisher', 'long term stays allowed', 'paid parking lot on premises \\u2013 18 spaces', 'tv', 'hangers', 'wifi', 'shampoo', 'hair dryer', 'smoke alarm']",15
60.0,Alexanderplatz,Mitte,52.51937,13.40584,Entire home/apt,8,t,2021-03-19,25,4.8,"[""Portable fans"", ""Paid dryer \u2013 In building"", ""Dishes and silverware"", ""Bed linens"", ""Paid washer \u2013 In building"", ""Refrigerator"", ""Hangers"", ""Wifi"", ""Dishwasher"", ""Cleaning products"", ""Cooking basics"", ""Essentials"", ""Coffee maker"", ""Hair dryer"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Central heating"", ""Clothing storage: closet"", ""Paid parking lot on premises \u2013 2 spaces"", ""Kitchen"", ""Iron"", ""Free street parking"", ""Smoke alarm"", ""Hot water"", ""Host greets you"", ""Private entrance"", ""Dining table"", ""Toaster"", ""TV with standard cable"", ""Microwave""]",4.304109589041096,"['portable fans', 'paid dryer \\u2013 in building', 'dishes and silverware', 'bed linens', 'paid washer \\u2013 in building', 'refrigerator', 'hangers', 'wifi', 'dishwasher', 'cleaning products', 'cooking basics', 'essentials', 'coffee maker', 'hair dryer', 'extra pillows and blankets', 'hot water kettle', 'central heating', 'clothing storage: closet', 'paid parking lot on premises \\u2013 2 spaces', 'kitchen', 'iron', 'free street parking', 'smoke alarm', 'hot water', 'host greets you', 'private entrance', 'dining table', 'toaster', 'tv with standard cable', 'microwave']",30
135.0,Reuterstraße,Neukölln,52.4892808,13.4249671,Entire home/apt,16,f,2018-03-11,17,5.0,"[""Dryer"", ""Shower gel"", ""Dishes and silverware"", ""Bed linens"", ""Paid street parking off premises"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""TV"", ""Hangers"", ""Refrigerator"", ""Wifi"", ""Shampoo"", ""Dishwasher"", ""Window guards"", ""Paid parking garage on premises \u2013 1 space"", ""Pets allowed"", ""Cooking basics"", ""Fire extinguisher"", ""First aid kit"", ""Essentials"", ""Coffee maker"", ""Hair dryer"", ""Extra pillows and blankets"", ""Heating"", ""Self check-in"", ""Lockbox"", ""Kitchen"", ""Pack \u2019n play/Travel crib"", ""Iron"", ""Backyard"", ""Stove"", ""Smoke alarm"", ""Hot water"", ""Room-darkening shades"", ""Crib"", ""Private entrance"", ""Oven"", ""Dining table"", ""Microwave""]",7.328767123287672,"['dryer', 'shower gel', 'dishes and silverware', 'bed linens', 'paid street parking off premises', 'luggage dropoff allowed', 'long term stays allowed', 'tv', 'hangers', 'refrigerator', 'wifi', 'shampoo', 'dishwasher', 'window guards', 'paid parking garage on premises \\u2013 1 space', 'pets allowed', 'cooking basics', 'fire extinguisher', 'first aid kit', 'essentials', 'coffee maker', 'hair dryer', 'extra pillows and blankets', 'heating', 'self check-in', 'lockbox', 'kitchen', 'pack \\u2019n play/travel crib', 'iron', 'backyard', 'stove', 'smoke alarm', 'hot water', 'room-darkening shades', 'crib', 'private entrance', 'oven', 'dining table', 'microwave']",39
52.0,Mahlsdorf,Marzahn - Hellersdorf,52.52121,13.62801,Entire home/apt,29,f,2011-11-02,8,4.75,"[""Bathtub"", ""Dishes and silverware"", ""Garden view"", ""Bed linens"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Outdoor dining area"", ""Books and reading material"", ""Hangers"", ""Refrigerator"", ""Coffee"", ""Shampoo"", ""Coffee maker: Nespresso"", ""Fast wifi \u2013 55 Mbps"", ""Private backyard \u2013 Fully fenced"", ""Cooking basics"", ""Fire extinguisher"", ""Sound system"", ""First aid kit"", ""Essentials"", ""Free dryer \u2013 In building"", ""Hair dryer"", ""Heating"", ""Carbon monoxide alarm"", ""Hot water kettle"", ""Self check-in"", ""Dedicated workspace"", ""TV with Chromecast"", ""Lockbox"", ""Kitchen"", ""Outdoor furniture"", ""Single level home"", ""Iron"", ""Barbecue utensils"", ""BBQ grill"", ""Wine glasses"", ""Free street parking"", ""Free washer \u2013 In building"", ""Clothing storage: wardrobe"", ""Oranier stainless steel gas stove"", ""Hot water"", ""Body soap"", ""Room-darkening shades"", ""Smoke alarm"", ""Baking sheet"", ""Private entrance"", ""Record player"", ""Board games"", ""Fire pit"", ""Dining table"", ""Toaster"", ""Private patio or balcony"", ""Microwave""]",13.687671232876712,"['bathtub', 'dishes and silverware', 'garden view', 'bed linens', 'laundromat nearby', 'luggage dropoff allowed', 'long term stays allowed', 'outdoor dining area', 'books and reading material', 'hangers', 'refrigerator', 'coffee', 'shampoo', 'coffee maker: nespresso', 'fast wifi \\u2013 55 mbps', 'private backyard \\u2013 fully fenced', 'cooking basics', 'fire extinguisher', 'sound system', 'first aid kit', 'essentials', 'free dryer \\u2013 in building', 'hair dryer', 'heating', 'carbon monoxide alarm', 'hot water kettle', 'self check-in', 'dedicated workspace', 'tv with chromecast', 'lockbox', 'kitchen', 'outdoor furniture', 'single level home', 'iron', 'barbecue utensils', 'bbq grill', 'wine glasses', 'free street parking', 'free washer \\u2013 in building', 'clothing storage: wardrobe', 'oranier stainless steel gas stove', 'hot water', 'body soap', 'room-darkening shades', 'smoke alarm', 'baking sheet', 'private entrance', 'record player', 'board games', 'fire pit', 'dining table', 'toaster', 'private patio or balcony', 'microwave']",54
416.0,Wedding Zentrum,Mitte,52.541718,13.363287,Entire home/apt,2,t,2012-07-20,13,5.0,"[""Keypad"", ""Drying rack for clothing"", ""Safe"", ""Shower gel"", ""Dishes and silverware"", ""Bed linens"", ""Bosch stainless steel electric stove"", ""Paid street parking off premises"", ""Outdoor dining area"", ""Refrigerator"", ""Hangers"", ""I+m NATURKOSMETIK BERLIN conditioner"", ""High chair"", ""Wifi"", ""Dishwasher"", ""Cleaning products"", ""Window guards"", ""Freezer"", ""Cooking basics"", ""Fire extinguisher"", ""Stainless steel oven"", ""First aid kit"", ""Essentials"", ""I+m NATURKOSMETIK BERLIN body soap"", ""Coffee maker"", ""Hair dryer"", ""Hot water kettle"", ""Central heating"", ""Exterior security cameras on property"", ""Clothing storage: closet"", ""Elevator"", ""Dedicated workspace"", ""Self check-in"", ""Kitchen"", ""Pack \u2019n play/Travel crib"", ""43 inch HDTV with Chromecast, standard cable"", ""Outdoor furniture"", ""Iron"", ""Wine glasses"", ""Free washer \u2013 In building"", ""Hot water"", ""Smoke alarm"", ""Room-darkening shades"", ""Baking sheet"", ""Crib"", ""I+m NATURKOSMETIK BERLIN shampoo"", ""Dining table"", ""Toaster"", ""Private patio or balcony""]",12.972602739726028,"['keypad', 'drying rack for clothing', 'safe', 'shower gel', 'dishes and silverware', 'bed linens', 'bosch stainless steel electric stove', 'paid street parking off premises', 'outdoor dining area', 'refrigerator', 'hangers', 'i+m naturkosmetik berlin conditioner', 'high chair', 'wifi', 'dishwasher', 'cleaning products', 'window guards', 'freezer', 'cooking basics', 'fire extinguisher', 'stainless steel oven', 'first aid kit', 'essentials', 'i+m naturkosmetik berlin body soap', 'coffee maker', 'hair dryer', 'hot water kettle', 'central heating', 'exterior security cameras on property', 'clothing storage: closet', 'elevator', 'dedicated workspace', 'self check-in', 'kitchen', 'pack \\u2019n play/travel crib', '43 inch hdtv with chromecast', 'standard cable', 'outdoor furniture', 'iron', 'wine glasses', 'free washer \\u2013 in building', 'hot water', 'smoke alarm', 'room-darkening shades', 'baking sheet', 'crib', 'i+m naturkosmetik berlin shampoo', 'dining table', 'toaster', 'private patio or balcony']",50
